match_id,match_date,stage,home_team,away_team,home_goals,away_goals,target,home_country,away_country,home_elo,away_elo,elo_diff,home_ucl_experience,home_smoothed_gf,home_smoothed_ga,away_ucl_experience,away_smoothed_gf,away_smoothed_ga,home_league_tier,away_league_tier,league_tier_diff
451648,2023-12-13 20:00:00+00:00,GROUP_STAGE,Royal Antwerp FC,FC Barcelona,3,2,2,Belgium,Spain,1350.6216825988286,1744.304457651346,-393.6827750525174,5,1.1495749931450507,2.149574993145051,5,1.4352892788593365,1.1495749931450507,2.0,4.0,-2.0
451653,2023-12-13 20:00:00+00:00,GROUP_STAGE,FC Porto,FK Shakhtar Donetsk,5,3,2,Portugal,Ukraine,1480.8226254104986,1374.2512343393269,106.57139107117177,5,1.7210035645736224,1.2924321360021938,5,1.5781464217164793,1.2924321360021938,3.0,1.0,2.0
451629,2023-12-13 20:00:00+00:00,GROUP_STAGE,Borussia Dortmund,Paris Saint-Germain FC,1,1,1,Germany,France,1752.9638456962653,1763.0534168817112,-10.089571185445948,5,1.5781464217164793,0.863860707430765,5,1.5781464217164793,1.7210035645736224,4.0,3.0,1.0
451615,2023-12-13 20:00:00+00:00,GROUP_STAGE,Celtic FC,Feyenoord Rotterdam,2,1,2,Scotland,Netherlands,1378.163043265028,1456.4317050394088,-78.26866177438092,5,1.1495749931450507,2.4352892788593365,5,1.5781464217164793,1.8638607074307652,2.0,3.0,-1.0
451613,2023-12-13 20:00:00+00:00,GROUP_STAGE,Club Atlético de Madrid,SS Lazio,2,0,2,Spain,Italy,1751.3740912265166,1514.0311604690467,237.34293075746996,5,2.721003564573622,1.4352892788593365,5,1.5781464217164793,1.2924321360021938,4.0,4.0,0.0
451624,2023-12-13 20:00:00+00:00,GROUP_STAGE,Newcastle United FC,AC Milan,1,2,0,England,Italy,1526.0378747256364,1507.9448626963872,18.093012029249167,5,1.4352892788593365,1.4352892788593365,5,1.1495749931450507,1.7210035645736224,4.0,4.0,0.0
451663,2024-02-13 20:00:00+00:00,LAST_16,FC København,Manchester City FC,1,3,0,Denmark,England,1377.2107680794581,1862.3262106530747,-485.1154425736165,6,1.4352892788593365,1.2924321360021938,6,2.4352892788593365,1.4352892788593365,1.0,4.0,-3.0
451664,2024-02-13 20:00:00+00:00,LAST_16,RB Leipzig,Real Madrid CF,0,1,0,Germany,Spain,1521.4915262289237,1865.0952217757192,-343.6036955467955,6,2.006717850287908,1.5781464217164793,6,2.4352892788593365,1.4352892788593365,4.0,4.0,0.0
451659,2024-02-14 20:00:00+00:00,LAST_16,Paris Saint-Germain FC,Real Sociedad de Fútbol,2,0,2,France,Spain,1765.038876505397,1535.6258983270795,229.41297817831742,6,1.5781464217164793,1.2924321360021938,6,1.2924321360021938,0.863860707430765,3.0,4.0,-1.0
451662,2024-02-14 20:00:00+00:00,LAST_16,SS Lazio,FC Bayern München,1,0,2,Italy,Germany,1510.1103048730643,1851.09428527542,-340.98398040235566,6,1.2924321360021938,1.4352892788593365,6,1.5781464217164793,1.006717850287908,4.0,4.0,0.0
451660,2024-02-20 20:00:00+00:00,LAST_16,FC Internazionale Milano,Club Atlético de Madrid,1,0,2,Italy,Spain,1784.37687158987,1755.294946822499,29.081924767370992,6,1.5781464217164793,1.2924321360021938,6,2.5781464217164793,1.1495749931450507,4.0,4.0,0.0
451661,2024-02-20 20:00:00+00:00,LAST_16,PSV,Borussia Dortmund,1,1,1,Netherlands,Germany,1474.6447789565625,1750.9783860725795,-276.333607116017,6,1.5781464217164793,1.2924321360021938,6,1.7210035645736224,1.006717850287908,3.0,4.0,-1.0
451657,2024-02-21 20:00:00+00:00,LAST_16,FC Porto,Arsenal FC,1,0,2,Portugal,England,1488.0250679554943,1747.6700578414132,-259.6449898859189,6,2.4352892788593365,1.5781464217164793,6,2.2924321360021938,1.006717850287908,3.0,4.0,-1.0
451658,2024-02-21 20:00:00+00:00,LAST_16,SSC Napoli,FC Barcelona,1,1,1,Italy,Spain,1521.6354979409637,1727.1276223441564,-205.49212440319275,6,1.5781464217164793,1.4352892788593365,6,1.5781464217164793,1.5781464217164793,4.0,4.0,0.0
451667,2024-03-05 20:00:00+00:00,LAST_16,Real Sociedad de Fútbol,Paris Saint-Germain FC,1,2,0,Spain,France,1531.5483143496244,1769.116460482852,-237.56814613322763,7,1.1495749931450507,1.1495749931450507,7,1.4352892788593365,1.2924321360021938,4.0,3.0,1.0
451670,2024-03-05 20:00:00+00:00,LAST_16,FC Bayern München,SS Lazio,3,0,2,Germany,Italy,1834.735807311091,1526.468782837393,308.26702447369803,7,1.1495749931450507,1.006717850287908,7,1.2924321360021938,1.006717850287908,4.0,4.0,0.0
451671,2024-03-06 20:00:00+00:00,LAST_16,Manchester City FC,FC København,3,1,2,England,Denmark,1864.8294989301478,1374.707479802385,490.12201912776277,7,2.4352892788593365,1.4352892788593365,7,1.5781464217164793,1.5781464217164793,4.0,1.0,3.0
451672,2024-03-06 20:00:00+00:00,LAST_16,Real Madrid CF,RB Leipzig,1,1,1,Spain,Germany,1868.6920425048093,1517.8947054998337,350.7973370049756,7,2.2924321360021938,1.2924321360021938,7,1.5781464217164793,1.5781464217164793,4.0,4.0,0.0
451666,2024-03-12 20:00:00+00:00,LAST_16,FC Barcelona,SSC Napoli,3,1,2,Spain,Italy,1723.6649572176889,1525.0981630674312,198.5667941502577,7,1.4352892788593365,1.5781464217164793,7,1.5781464217164793,1.5781464217164793,4.0,4.0,0.0
451665,2024-03-12 20:00:00+00:00,LAST_16,Arsenal FC,FC Porto,5,2,2,England,Portugal,1732.915781768565,1502.7793440283424,230.13643774022262,7,2.006717850287908,1.006717850287908,7,2.006717850287908,1.4352892788593365,4.0,3.0,1.0
451668,2024-03-13 20:00:00+00:00,LAST_16,Club Atlético de Madrid,FC Internazionale Milano,5,3,2,Spain,Italy,1748.3353277876336,1791.3364906247355,-43.0011628371019,7,2.2924321360021938,1.006717850287908,7,1.4352892788593365,1.1495749931450507,4.0,4.0,0.0
451669,2024-03-13 20:00:00+00:00,LAST_16,Borussia Dortmund,PSV,2,0,2,Germany,Netherlands,1745.860917578583,1479.762247450559,266.09867012802397,7,1.7210035645736224,1.1495749931450507,7,1.5781464217164793,1.2924321360021938,4.0,3.0,1.0
451673,2024-04-09 19:00:00+00:00,QUARTER_FINALS,Arsenal FC,FC Bayern München,2,2,1,England,Germany,1737.8920086527594,1838.083768408869,-100.1917597561096,8,2.4352892788593365,1.2924321360021938,8,1.2924321360021938,0.863860707430765,4.0,4.0,0.0
451675,2024-04-09 19:00:00+00:00,QUARTER_FINALS,Real Madrid CF,Manchester City FC,3,3,1,Spain,England,1860.2376736298677,1865.8533288901604,-5.6156552602926695,8,2.006717850287908,1.4352892788593365,8,2.4352892788593365,1.5781464217164793,4.0,4.0,0.0
451674,2024-04-10 19:00:00+00:00,QUARTER_FINALS,Club Atlético de Madrid,Borussia Dortmund,2,1,2,Spain,Germany,1760.9771174393175,1749.255406689623,11.721710749694466,8,2.149574993145051,1.4352892788593365,8,1.7210035645736224,1.1495749931450507,4.0,4.0,0.0
451676,2024-04-10 19:00:00+00:00,QUARTER_FINALS,Paris Saint-Germain FC,FC Barcelona,2,3,0,France,Spain,1774.8685988415796,1728.4021407983969,46.46645804318268,8,1.5781464217164793,1.1495749931450507,8,1.8638607074307652,1.5781464217164793,3.0,4.0,-1.0
451680,2024-04-16 19:00:00+00:00,QUARTER_FINALS,FC Barcelona,Paris Saint-Germain FC,1,4,0,Spain,France,1741.8894630544573,1761.3812765855191,-19.49181353106178,9,2.006717850287908,1.7210035645736224,9,1.7210035645736224,1.4352892788593365,4.0,3.0,1.0
451678,2024-04-16 19:00:00+00:00,QUARTER_FINALS,Borussia Dortmund,Club Atlético de Madrid,4,2,2,Germany,Spain,1741.8357026592096,1768.3968214697309,-26.561118810521293,9,1.4352892788593365,1.2924321360021938,9,2.006717850287908,1.4352892788593365,4.0,4.0,0.0
451677,2024-04-17 19:00:00+00:00,QUARTER_FINALS,FC Bayern München,Arsenal FC,1,0,2,Germany,England,1837.503256265579,1738.4725207960494,99.03073546952965,9,1.5781464217164793,1.1495749931450507,9,1.8638607074307652,1.5781464217164793,4.0,4.0,0.0
451679,2024-04-17 19:00:00+00:00,QUARTER_FINALS,Manchester City FC,Real Madrid CF,4,5,0,England,Spain,1867.9621597629525,1858.1288427570755,9.833317005877007,9,2.4352892788593365,1.7210035645736224,9,1.8638607074307652,1.5781464217164793,4.0,4.0,0.0
451682,2024-04-30 19:00:00+00:00,SEMI_FINALS,FC Bayern München,Real Madrid CF,2,2,1,Germany,Spain,1842.7626751937237,1870.658334374612,-27.895659180888288,10,1.5781464217164793,1.1495749931450507,10,2.149574993145051,1.8638607074307652,4.0,4.0,0.0
451681,2024-05-01 19:00:00+00:00,SEMI_FINALS,Borussia Dortmund,Paris Saint-Germain FC,1,0,2,Germany,France,1753.8196363151162,1781.6881331547393,-27.86849683962305,10,1.8638607074307652,1.4352892788593365,10,2.149574993145051,1.4352892788593365,4.0,3.0,1.0
451683,2024-05-07 19:00:00+00:00,SEMI_FINALS,Paris Saint-Germain FC,Borussia Dortmund,0,1,0,France,Germany,1773.1774384498256,1762.33033102003,10.847107429795642,11,1.8638607074307652,1.5781464217164793,11,1.8638607074307652,1.2924321360021938,3.0,4.0,-1.0
451684,2024-05-08 19:00:00+00:00,SEMI_FINALS,Real Madrid CF,FC Bayern München,2,1,2,Spain,Germany,1872.146875206223,1841.2741343621126,30.872740844110467,11,2.2924321360021938,2.149574993145051,11,1.8638607074307652,1.2924321360021938,4.0,4.0,0.0
451685,2024-06-01 19:00:00+00:00,FINAL,Borussia Dortmund,Real Madrid CF,0,2,0,Germany,Spain,1774.8871146671545,1879.0597886868577,-104.17267401970321,12,1.7210035645736224,1.2924321360021938,12,2.4352892788593365,2.149574993145051,4.0,4.0,0.0
524039,2024-09-17 16:45:00+00:00,LEAGUE_STAGE,BSC Young Boys,Aston Villa FC,0,3,0,Switzerland,England,1344.917509587355,1500.0,-155.08249041264503,6,1.2924321360021938,1.8638607074307652,0,1.682341650671785,1.682341650671785,1.0,4.0,-3.0
523998,2024-09-17 16:45:00+00:00,LEAGUE_STAGE,Juventus FC,PSV,3,1,2,Italy,Netherlands,1750.0,1476.367758339519,273.632241660481,0,1.682341650671785,1.682341650671785,8,1.4352892788593365,1.5781464217164793,4.0,3.0,1.0
523967,2024-09-17 19:00:00+00:00,LEAGUE_STAGE,Real Madrid CF,VfB Stuttgart,3,1,2,Spain,Germany,1892.2195761548103,1500.0,392.2195761548103,13,2.2924321360021938,1.7210035645736224,0,1.682341650671785,1.682341650671785,4.0,4.0,0.0
523968,2024-09-17 19:00:00+00:00,LEAGUE_STAGE,AC Milan,Liverpool FC,1,3,0,Italy,England,1520.6955049644787,1800.0,-279.3044950355213,6,1.4352892788593365,1.8638607074307652,0,1.682341650671785,1.682341650671785,4.0,4.0,0.0
524034,2024-09-17 19:00:00+00:00,LEAGUE_STAGE,Sporting Clube de Portugal,Lille OSC,2,0,2,Portugal,France,1450.0,1450.0,0.0,0,1.682341650671785,1.682341650671785,0,1.682341650671785,1.682341650671785,3.0,3.0,0.0
523934,2024-09-17 19:00:00+00:00,LEAGUE_STAGE,FC Bayern München,GNK Dinamo Zagreb,9,2,2,Germany,Croatia,1834.361220881478,1350.0,484.36122088147795,12,1.5781464217164793,1.5781464217164793,0,1.682341650671785,1.682341650671785,4.0,1.0,3.0
524049,2024-09-18 16:45:00+00:00,LEAGUE_STAGE,Bologna FC 1909,FK Shakhtar Donetsk,0,0,1,Italy,Ukraine,1500.0,1367.0487917943312,132.95120820566876,0,1.682341650671785,1.682341650671785,6,1.5781464217164793,1.7210035645736224,4.0,1.0,3.0
524062,2024-09-18 16:45:00+00:00,LEAGUE_STAGE,AC Sparta Praha,FC Red Bull Salzburg,3,0,2,Czech Republic,Austria,1350.0,1346.9206149548882,3.0793850451118487,0,1.682341650671785,1.682341650671785,6,1.006717850287908,1.5781464217164793,1.0,1.0,0.0
524007,2024-09-18 19:00:00+00:00,LEAGUE_STAGE,Celtic FC,ŠK Slovan Bratislava,5,1,2,Scotland,Slovakia,1388.1132117576371,1350.0,38.113211757637146,6,1.2924321360021938,2.2924321360021938,0,1.682341650671785,1.682341650671785,2.0,1.0,1.0
523952,2024-09-18 19:00:00+00:00,LEAGUE_STAGE,Manchester City FC,FC Internazionale Milano,0,0,1,England,Italy,1855.432668145416,1778.6947009730516,76.7379671723645,10,2.5781464217164793,2.149574993145051,8,1.7210035645736224,1.8638607074307652,4.0,4.0,0.0
523988,2024-09-18 19:00:00+00:00,LEAGUE_STAGE,Club Brugge KV,Borussia Dortmund,0,3,0,Belgium,Germany,1400.0,1761.727327199202,-361.7273271992019,0,1.682341650671785,1.682341650671785,13,1.5781464217164793,1.2924321360021938,2.0,4.0,-2.0
523959,2024-09-18 19:00:00+00:00,LEAGUE_STAGE,Paris Saint-Germain FC,Girona FC,1,0,2,France,Spain,1760.620654802701,1500.0,260.620654802701,12,1.5781464217164793,1.5781464217164793,0,1.682341650671785,1.682341650671785,3.0,4.0,-1.0
524013,2024-09-19 16:45:00+00:00,LEAGUE_STAGE,Feyenoord Rotterdam,Bayer 04 Leverkusen,0,4,0,Netherlands,Germany,1446.4815365467996,1700.0,-253.5184634532004,6,1.4352892788593365,1.7210035645736224,0,1.682341650671785,1.682341650671785,3.0,4.0,-1.0
524029,2024-09-19 16:45:00+00:00,LEAGUE_STAGE,FK Crvena Zvezda,Sport Lisboa e Benfica,1,2,0,Serbia,Portugal,1321.2647535306467,1433.0766151281623,-111.81186159751564,6,1.2924321360021938,2.149574993145051,6,1.7210035645736224,1.8638607074307652,1.0,3.0,-2.0
524040,2024-09-19 19:00:00+00:00,LEAGUE_STAGE,AS Monaco FC,FC Barcelona,2,1,2,Monaco,Spain,1350.0,1721.5826064852372,-371.5826064852372,0,1.682341650671785,1.682341650671785,10,1.8638607074307652,1.8638607074307652,1.0,4.0,-3.0
524067,2024-09-19 19:00:00+00:00,LEAGUE_STAGE,Stade Brestois 29,SK Sturm Graz,2,1,2,France,Austria,1450.0,1350.0,100.0,0,1.682341650671785,1.682341650671785,0,1.682341650671785,1.682341650671785,3.0,1.0,2.0
523973,2024-09-19 19:00:00+00:00,LEAGUE_STAGE,Atalanta BC,Arsenal FC,0,0,1,Italy,England,1500.0,1733.2131018679047,-233.2131018679047,0,1.682341650671785,1.682341650671785,10,1.7210035645736224,1.5781464217164793,4.0,4.0,0.0
523976,2024-09-19 19:00:00+00:00,LEAGUE_STAGE,Club Atlético de Madrid,RB Leipzig,2,1,2,Spain,Germany,1756.4128878138242,1526.3490743747752,230.063813439049,10,2.006717850287908,2.006717850287908,8,1.4352892788593365,1.5781464217164793,4.0,4.0,0.0
524075,2024-10-01 16:45:00+00:00,LEAGUE_STAGE,VfB Stuttgart,AC Sparta Praha,1,1,1,Germany,Czech Republic,1498.2491675061124,1363.2559740830834,134.99319342302897,1,1.5117562380038387,2.011756238003839,1,2.011756238003839,1.2617562380038387,4.0,1.0,3.0
524027,2024-10-01 16:45:00+00:00,LEAGUE_STAGE,FC Red Bull Salzburg,Stade Brestois 29,0,4,0,Austria,France,1333.6646408718047,1455.2378193491916,-121.57317847738682,7,0.863860707430765,1.7210035645736224,1,1.7617562380038387,1.5117562380038387,1.0,3.0,-2.0
524022,2024-10-01 19:00:00+00:00,LEAGUE_STAGE,PSV,Sporting Clube de Portugal,1,1,1,Netherlands,Portugal,1473.100690480001,1460.9421431144442,12.158547365556842,9,1.1495749931450507,1.7210035645736224,1,1.7617562380038387,1.2617562380038387,3.0,3.0,0.0
523992,2024-10-01 19:00:00+00:00,LEAGUE_STAGE,Arsenal FC,Paris Saint-Germain FC,2,0,2,England,France,1729.0685147152474,1763.088329376189,-34.01981466094162,11,1.7210035645736224,1.4352892788593365,13,1.4352892788593365,1.1495749931450507,4.0,3.0,1.0
523981,2024-10-01 19:00:00+00:00,LEAGUE_STAGE,Bayer 04 Leverkusen,AC Milan,1,0,2,Germany,Italy,1710.7666831977651,1513.8794304580767,196.8872527396884,1,2.261756238003839,1.2617562380038387,7,1.5781464217164793,1.8638607074307652,4.0,4.0,0.0
523938,2024-10-01 19:00:00+00:00,LEAGUE_STAGE,Borussia Dortmund,Celtic FC,7,1,2,Germany,Scotland,1767.4418225430936,1401.564428951131,365.8773935919626,14,1.4352892788593365,1.006717850287908,7,1.7210035645736224,2.149574993145051,4.0,2.0,2.0
523942,2024-10-01 19:00:00+00:00,LEAGUE_STAGE,FC Barcelona,BSC Young Boys,5,0,2,Spain,Switzerland,1704.7285317373392,1331.2828460509359,373.4456856864033,11,1.8638607074307652,2.006717850287908,7,1.1495749931450507,1.8638607074307652,4.0,1.0,3.0
524056,2024-10-01 19:00:00+00:00,LEAGUE_STAGE,ŠK Slovan Bratislava,Manchester City FC,0,4,0,Slovakia,England,1336.548782806506,1851.2044092380481,-514.655626431542,1,1.5117562380038387,2.511756238003839,11,2.149574993145051,2.006717850287908,1.0,4.0,-3.0
523950,2024-10-01 19:00:00+00:00,LEAGUE_STAGE,FC Internazionale Milano,FK Crvena Zvezda,4,0,2,Italy,Serbia,1782.9229598804195,1312.1778223388146,470.7451375416049,9,1.2924321360021938,1.4352892788593365,7,1.2924321360021938,2.006717850287908,4.0,1.0,3.0
524054,2024-10-02 16:45:00+00:00,LEAGUE_STAGE,Girona FC,Feyenoord Rotterdam,2,3,0,Spain,Netherlands,1497.532325426512,1435.7148533490345,61.81747207747753,1,1.2617562380038387,1.5117562380038387,7,1.006717850287908,2.149574993145051,4.0,3.0,1.0
524001,2024-10-02 16:45:00+00:00,LEAGUE_STAGE,FK Shakhtar Donetsk,Atalanta BC,0,3,0,Ukraine,Italy,1372.5106047252289,1504.1445871526573,-131.63398242742846,7,1.4352892788593365,1.4352892788593365,1,1.2617562380038387,1.2617562380038387,1.0,4.0,-3.0
524069,2024-10-02 19:00:00+00:00,LEAGUE_STAGE,SK Sturm Graz,Club Brugge KV,0,1,0,Austria,Belgium,1344.7621806508084,1394.2855046561083,-49.523324005299855,1,1.5117562380038387,1.7617562380038387,1,1.2617562380038387,2.011756238003839,1.0,2.0,-1.0
523947,2024-10-02 19:00:00+00:00,LEAGUE_STAGE,Liverpool FC,Bologna FC 1909,2,0,2,England,Italy,1806.816074506402,1494.5381870691024,312.27788743729957,1,2.011756238003839,1.5117562380038387,1,1.2617562380038387,1.2617562380038387,4.0,4.0,0.0
524044,2024-10-02 19:00:00+00:00,LEAGUE_STAGE,Aston Villa FC,FC Bayern München,1,0,2,England,Germany,1513.634663536419,1836.3388011186692,-322.70413758225004,1,2.011756238003839,1.2617562380038387,13,2.5781464217164793,1.5781464217164793,4.0,4.0,0.0
524016,2024-10-02 19:00:00+00:00,LEAGUE_STAGE,Lille OSC,Real Madrid CF,1,0,2,France,Spain,1439.0578568855558,1893.970408648698,-454.9125517631421,1,1.2617562380038387,1.7617562380038387,14,2.006717850287908,1.2924321360021938,3.0,4.0,-1.0
524011,2024-10-02 19:00:00+00:00,LEAGUE_STAGE,GNK Dinamo Zagreb,AS Monaco FC,2,2,1,Croatia,Monaco,1348.0224197628088,1366.854074747898,-18.831654985089244,1,1.7617562380038387,3.511756238003839,1,1.7617562380038387,1.5117562380038387,1.0,1.0,0.0
523961,2024-10-02 19:00:00+00:00,LEAGUE_STAGE,RB Leipzig,Juventus FC,2,3,0,Germany,Italy,1523.4750197346082,1753.267067859518,-229.7920481249098,9,1.2924321360021938,1.4352892788593365,1,2.011756238003839,1.5117562380038387,4.0,4.0,0.0
523985,2024-10-02 19:00:00+00:00,LEAGUE_STAGE,Sport Lisboa e Benfica,Club Atlético de Madrid,4,0,2,Portugal,Spain,1442.1635463199943,1759.2869424539913,-317.12339613399695,7,2.006717850287908,1.8638607074307652,11,2.2924321360021938,2.006717850287908,3.0,4.0,-1.0
523969,2024-10-22 16:45:00+00:00,LEAGUE_STAGE,AC Milan,Club Brugge KV,3,1,2,Italy,Belgium,1510.502687592832,1405.1604509309263,105.34223666190564,8,1.2924321360021938,1.8638607074307652,2,1.209404990403071,1.6094049904030712,4.0,2.0,2.0
524042,2024-10-22 16:45:00+00:00,LEAGUE_STAGE,AS Monaco FC,FK Crvena Zvezda,5,1,2,Monaco,Serbia,1368.5966738341926,1310.5659377324562,58.030736101736466,2,1.8094049904030711,1.6094049904030712,8,1.1495749931450507,2.2924321360021938,1.0,1.0,0.0
524055,2024-10-22 19:00:00+00:00,LEAGUE_STAGE,Girona FC,ŠK Slovan Bratislava,2,0,2,Spain,Slovakia,1483.6630332306956,1333.520280054589,150.14275317610668,2,1.409404990403071,1.8094049904030711,2,1.209404990403071,2.8094049904030713,4.0,1.0,3.0
524070,2024-10-22 19:00:00+00:00,LEAGUE_STAGE,SK Sturm Graz,Sporting Clube de Portugal,0,2,0,Austria,Portugal,1333.8872343759904,1463.5341713276962,-129.6469369517058,2,1.209404990403071,1.6094049904030712,2,1.6094049904030712,1.209404990403071,1.0,3.0,-2.0
523958,2024-10-22 19:00:00+00:00,LEAGUE_STAGE,Paris Saint-Germain FC,PSV,1,1,1,France,Netherlands,1750.806936234276,1470.508662266749,280.29827396752694,14,0.863860707430765,1.2924321360021938,10,1.1495749931450507,1.7210035645736224,3.0,3.0,0.0
523999,2024-10-22 19:00:00+00:00,LEAGUE_STAGE,Juventus FC,VfB Stuttgart,0,1,0,Italy,Germany,1759.2043639972699,1492.7462467752384,266.45811722203143,2,2.2094049904030713,1.6094049904030712,2,1.409404990403071,1.8094049904030711,4.0,4.0,0.0
524047,2024-10-22 19:00:00+00:00,LEAGUE_STAGE,Aston Villa FC,Bologna FC 1909,2,0,2,England,Italy,1529.669184591483,1491.8610742713572,37.80811032012571,2,1.8094049904030711,1.009404990403071,2,1.009404990403071,1.409404990403071,4.0,4.0,0.0
523964,2024-10-22 19:00:00+00:00,LEAGUE_STAGE,Real Madrid CF,Borussia Dortmund,5,2,2,Spain,Germany,1876.0418130379649,1770.9354853896632,105.10632764830166,15,1.7210035645736224,1.1495749931450507,15,2.2924321360021938,1.1495749931450507,4.0,4.0,0.0
523993,2024-10-22 19:00:00+00:00,LEAGUE_STAGE,Arsenal FC,FK Shakhtar Donetsk,1,0,2,England,Ukraine,1741.3499078571604,1357.7453914441055,383.60451641305485,12,1.2924321360021938,1.1495749931450507,8,1.2924321360021938,1.8638607074307652,4.0,1.0,3.0
524065,2024-10-23 16:45:00+00:00,LEAGUE_STAGE,Stade Brestois 29,Bayer 04 Leverkusen,1,1,1,France,Germany,1472.8560313503228,1714.1434260630099,-241.28739471268705,2,2.2094049904030713,1.209404990403071,2,2.009404990403071,1.009404990403071,3.0,4.0,-1.0
523974,2024-10-23 16:45:00+00:00,LEAGUE_STAGE,Atalanta BC,Celtic FC,0,0,1,Italy,Scotland,1518.9098004337807,1398.0707661045615,120.8390343292192,2,1.6094049904030712,1.009404990403071,8,1.8638607074307652,2.2924321360021938,4.0,2.0,2.0
523978,2024-10-23 19:00:00+00:00,LEAGUE_STAGE,Club Atlético de Madrid,Lille OSC,1,3,0,Spain,France,1727.4241492714318,1456.986452496289,270.43769677514274,12,1.5781464217164793,2.149574993145051,2,1.209404990403071,1.409404990403071,4.0,3.0,1.0
523960,2024-10-23 19:00:00+00:00,LEAGUE_STAGE,RB Leipzig,Liverpool FC,0,1,0,Germany,England,1517.5377235968563,1809.493187304147,-291.95546370729085,10,1.2924321360021938,1.7210035645736224,2,2.009404990403071,1.209404990403071,4.0,4.0,0.0
523955,2024-10-23 19:00:00+00:00,LEAGUE_STAGE,Manchester City FC,AC Sparta Praha,5,0,2,England,Czech Republic,1854.2329119899653,1368.7588948139573,485.4740171760079,12,2.2924321360021938,1.8638607074307652,2,1.8094049904030711,1.209404990403071,4.0,1.0,3.0
523986,2024-10-23 19:00:00+00:00,LEAGUE_STAGE,Sport Lisboa e Benfica,Feyenoord Rotterdam,1,3,0,Portugal,Netherlands,1474.0263395025538,1449.5841455448508,24.44219395770301,8,2.4352892788593365,1.4352892788593365,8,1.4352892788593365,2.2924321360021938,3.0,3.0,0.0
524026,2024-10-23 19:00:00+00:00,LEAGUE_STAGE,FC Red Bull Salzburg,GNK Dinamo Zagreb,0,2,0,Austria,Croatia,1316.0464288706735,1346.2798206765142,-30.23339180584071,8,0.863860707430765,2.149574993145051,2,1.8094049904030711,3.2094049904030713,1.0,1.0,0.0
523940,2024-10-23 19:00:00+00:00,LEAGUE_STAGE,FC Barcelona,FC Bayern München,4,1,2,Spain,Germany,1707.7911438351357,1820.3042800636053,-112.51313622846965,12,2.149574993145051,1.8638607074307652,14,2.4352892788593365,1.7210035645736224,4.0,4.0,0.0
524036,2024-10-23 19:00:00+00:00,LEAGUE_STAGE,BSC Young Boys,FC Internazionale Milano,0,1,0,Switzerland,Italy,1328.2202339531393,1784.534844486778,-456.31461053363864,8,1.1495749931450507,2.149574993145051,10,1.8638607074307652,1.4352892788593365,1.0,4.0,-3.0
524058,2024-11-05 17:45:00+00:00,LEAGUE_STAGE,ŠK Slovan Bratislava,GNK Dinamo Zagreb,1,4,0,Slovakia,Croatia,1327.5800329747203,1362.4339316123524,-34.85389863763203,3,1.0078374920025592,2.674504158669226,3,1.8411708253358927,2.674504158669226,1.0,1.0,0.0
524023,2024-11-05 17:45:00+00:00,LEAGUE_STAGE,PSV,Girona FC,4,0,2,Netherlands,Spain,1478.2757550132292,1489.6032803105643,-11.327525297335114,11,1.1495749931450507,1.7210035645736224,3,1.5078374920025592,1.5078374920025592,3.0,4.0,-1.0
524051,2024-11-05 20:00:00+00:00,LEAGUE_STAGE,Bologna FC 1909,AS Monaco FC,0,1,0,Italy,Monaco,1482.3385367555447,1381.0442140269001,101.2943227286446,3,0.8411708253358925,1.5078374920025592,3,2.3411708253358925,1.5078374920025592,4.0,1.0,3.0
523965,2024-11-05 20:00:00+00:00,LEAGUE_STAGE,Real Madrid CF,AC Milan,1,3,0,Spain,Italy,1884.918532162119,1517.7431804320051,367.1753517301138,16,2.149574993145051,1.2924321360021938,9,1.5781464217164793,1.5781464217164793,4.0,4.0,0.0
524004,2024-11-05 20:00:00+00:00,LEAGUE_STAGE,Celtic FC,RB Leipzig,3,1,2,Scotland,Germany,1403.2833145818947,1512.9793948525344,-109.69608027063964,9,1.8638607074307652,2.006717850287908,11,1.2924321360021938,1.7210035645736224,2.0,4.0,-2.0
524032,2024-11-05 20:00:00+00:00,LEAGUE_STAGE,Sporting Clube de Portugal,Manchester City FC,4,1,2,Portugal,England,1475.6691044188183,1855.8939966037565,-380.2248921849382,3,1.674504158669226,1.0078374920025592,13,2.5781464217164793,1.4352892788593365,3.0,4.0,-1.0
523945,2024-11-05 20:00:00+00:00,LEAGUE_STAGE,Liverpool FC,Bayer 04 Leverkusen,4,0,2,England,Germany,1814.051516048469,1709.8082324980444,104.24328355042462,3,1.8411708253358927,1.0078374920025592,3,1.8411708253358927,1.0078374920025592,4.0,4.0,0.0
523939,2024-11-05 20:00:00+00:00,LEAGUE_STAGE,Borussia Dortmund,SK Sturm Graz,1,0,2,Germany,Austria,1762.0587662655091,1321.7523012848683,440.30646498064084,16,2.4352892788593365,1.8638607074307652,3,1.0078374920025592,1.674504158669226,4.0,1.0,3.0
524017,2024-11-05 20:00:00+00:00,LEAGUE_STAGE,Lille OSC,Juventus FC,1,1,1,France,Italy,1481.950139608252,1741.6002632510397,-259.6501236427878,3,1.5078374920025592,1.3411708253358927,3,1.8411708253358927,1.5078374920025592,3.0,4.0,-1.0
